1.e-9	0	0	0	0	0	0	0.00017026042836840933	0	0	0	0	0	0	0	0.03622910657792894	1.3180553811993505e-11	0	1.1980459929263025e-6	1.1980459929263025e-6	1.1980459929263025e-6	0	0	0
1.0715193052376092e-9	0	0	0	0	0	0	0.0002320179388646178	0	0	0	0	0	0	0	0.0387859877454622	2.2413534486032776e-11	0	2.037277458999709e-6	2.037277458999709e-6	2.037277458999709e-6	0	0	0
1.148153621496884e-9	0	0	0	0	0	0	0.0003161763685834314	0	0	0	0	0	0	0	0.041523321646236504	3.811422003371531e-11	0	3.4643907408013348e-6	3.4643907408013348e-6	3.4643907408013348e-6	0	0	0
1.2302687708123811e-9	0	0	0	0	0	0	0.0004308610641909989	0	0	0	0	0	0	0	0.044453843791525484	6.481323905802664e-11	0	5.891197171957035e-6	5.891197171957035e-6	5.891197171957035e-6	0	0	0
1.31825673855641e-9	0	0	0	0	0	0	0.0006892197142570574	0	0	0	0	0	0	0	0.032830593738725156	1.102149264362984e-10	0	0.000010017982010552833	0.000010017982010552833	0.000010017982010552833	0	0	0
1.4125375446227555e-9	0	0	0	0	0	0	0.0011024988192248825	0	0	0	0	0	0	0	0.024246449649934027	1.8742050522243524e-10	0	0.000017035580482941875	0.000017035580482941875	0.000017035580482941875	0	0	0
1.5135612484362133e-9	0	0	0	0	0	0	0.0017781827121552951	0	0	0	0	0	0	0	0.012674399527914198	3.1870860793195866e-10	0	0.000028969008138076987	0.000028969008138076987	0.000028969008138076987	0	0	0
1.6218100973589331e-9	0	0	0	0	0	0	0.002867970198853353	0	0	0	0	0	0	0	0.0066253165190158485	5.419640537697592e-10	0	0.000049261804336180994	0.000049261804336180994	0.000049261804336180994	0	0	0
1.7378008287493762e-9	0	0	0	0	0	0	0.0046266914168101615	0	0	0	0	0	0	0	0.00424621927416539	9.216099856369229e-10	0	0.00004481671360815177	0.00004481671360815177	0.00004481671360815177	0	0	0
1.8620871366628732e-9	0	0	0	0	0	0	0.00746391070414305	0	0	0	0	0	0	0	0.002721436488738882	1.5671979713741718e-9	0	0.00004077272129392615	0.00004077272129392615	0.00004077272129392615	0	0	0
1.9952623149688828e-9	0	0	0	0	0	0	0.01243726648009051	0	0	0	0	0	0	0	0.0031180069736210254	2.6650204747748006e-9	0	0.0000237696872397672	0.0000237696872397672	0.0000237696872397672	0	0	0
2.1379620895022324e-9	0	0	0	0	0	0	0.0207244705394085	0	0	0	0	0	0	0	0.0035723661117128044	4.531867869087145e-9	0	0.000013857255869759668	0.000013857255869759668	0.000013857255869759668	0	0	0
2.2908676527677795e-9	0	0	0	0	0	0	0.011170551510935146	0	0	0	0	0	0	0	0.005733533586468614	7.706442249604149e-9	0	8.104123966426533e-6	8.104123966426533e-6	8.104123966426533e-6	0	0	0
2.4547089156850337e-9	0	0	0	0	0	0	0.006020960623393832	0	0	0	0	0	0	0	0.009202138403278107	1.3104806640896777e-8	0	4.739526056276228e-6	4.739526056276228e-6	4.739526056276228e-6	0	0	0
2.6302679918953816e-9	0	0	0	0	0	0	0.003962251375233814	0	0	0	0	0	0	0	0.01556046364237903	2.2284726405900858e-8	0	2.857224255232224e-6	2.857224255232224e-6	2.857224255232224e-6	0	0	0
2.818382931264461e-9	0	0	0	0	0	0	0.0026074636494954942	0	0	0	0	0	0	0	0.02631214812847639	3.7895181866786197e-8	0	1.7224782283614286e-6	1.7224782283614286e-6	1.7224782283614286e-6	0	0	0
3.019951720402019e-9	0	0	0	0	0	0	0.0028824711163861877	0	0	0	0	0	0	0	0.03892000588521815	6.4440764609812e-8	0	1.2814775880898608e-6	1.2814775880898608e-6	1.2814775880898608e-6	0	0	0
3.2359365692962944e-9	0	0	0	0	0	0	0.0031864834389573817	0	0	0	0	0	0	0	0.057569106509632796	1.0958153355999782e-7	0	9.533849437033188e-7	9.533849437033188e-7	9.533849437033188e-7	0	0	0
3.4673685045253237e-9	0	0	0	0	0	0	0.004828159204444624	0	0	0	0	0	0	0	0.04247119923833449	1.863434205051717e-7	0	1.1773459275061289e-6	1.1773459275061289e-6	1.1773459275061289e-6	0	0	0
3.715352290971728e-9	0	0	0	0	0	0	0.0073156260655445815	0	0	0	0	0	0	0	0.03133282543547072	3.168770251472528e-7	0	1.4539178976656995e-6	1.4539178976656995e-6	1.4539178976656995e-6	0	0	0
3.9810717055349855e-9	0	0	0	0	0	0	0.011992657642070331	0	0	0	0	0	0	0	0.026250895983078084	5.388494468651435e-7	0	2.359265836660563e-6	2.359265836660563e-6	2.359265836660563e-6	0	0	0
4.265795188015934e-9	0	0	0	0	0	0	0.019659812575344073	0	0	0	0	0	0	0	0.021993214155984625	9.163135959508076e-7	0	3.828369742865299e-6	3.828369742865299e-6	3.828369742865299e-6	0	0	0
4.570881896148752e-9	0	0	0	0	0	0	0.018632635956259636	0	0	0	0	0	0	0	0.019174386429909727	1.5581914596164981e-6	0	6.480642363211027e-6	6.480642363211027e-6	6.480642363211027e-6	0	0	0
4.8977881936844766e-9	0	0	0	0	0	0	0.017659126776920553	0	0	0	0	0	0	0	0.01671684240220348	2.649704899666292e-6	0	0.000010970394256749714	0.000010970394256749714	0.000010970394256749714	0	0	0
5.248074602497734e-9	0	0	0	0	0	0	0.01887801807602225	0	0	0	0	0	0	0	0.02061899701012171	4.505823730444251e-6	0	0.000018647423260519023	0.000018647423260519023	0.000018647423260519023	0	0	0
