1.e-9	3.1906562890821118e-15	1.786918917761071e-15	3.1906562890821118e-15	1.786918917761071e-15	3.1906562890821118e-15	1.786918917761071e-15	4.1270966716752564e-10	2.346392884535109e-6	1.869818550462269e-9	2.3880665183232484e-10	6.664551169180227e-10	3.3076470465398333e-9	4.8641879329455905e-12	2.9575475006535848e-9	5.915508273986732e-9	7.881789731107191e-16
1.0715193052376092e-9	5.425705124983682e-15	3.0386512384289022e-15	5.425705124983682e-15	3.0386512384289022e-15	5.425705124983682e-15	3.0386512384289022e-15	6.8512717546596e-10	3.69082982012558e-6	2.9354767754297394e-9	3.333204209108129e-10	8.25327051149052e-10	5.547735255757102e-9	8.224631140632654e-12	4.9558670867484025e-9	9.30500812798353e-9	1.340298496632274e-15
1.148153621496884e-9	9.226401541277013e-15	5.167218980687662e-15	9.226401541277013e-15	5.167218980687662e-15	9.226401541277013e-15	5.167218980687662e-15	1.1373594657558595e-9	5.805602655425013e-6	4.608481340051148e-9	4.6524040324540783e-10	1.0220714404720517e-9	9.304912535986865e-9	1.3906649646757573e-11	8.304386852987812e-9	1.4636641899831522e-8	2.2791778534572445e-15
1.2302687708123811e-9	1.568947877556107e-14	8.786843207509983e-15	1.568947877556107e-14	8.786843207509983e-15	1.568947877556107e-14	8.786843207509983e-15	1.8880969850083175e-9	9.13209869739632e-6	7.234974720074883e-9	6.493710532961187e-10	1.2657164550395654e-9	1.5606620235261333e-8	2.351411280224262e-11	1.3915393572293895e-8	2.3023223962550604e-8	3.875742381822221e-15
1.31825673855641e-9	2.66799521974046e-14	1.4942021656720916e-14	2.66799521974046e-14	1.4942021656720916e-14	2.66799521974046e-14	1.4942021656720916e-14	3.158568227077479e-9	0.000015202128263925264	1.2021264509605179e-8	9.317665248345458e-10	1.3611465769763588e-9	2.6302214327752353e-8	3.992097018085952e-11	2.3436219360379266e-8	3.8326687719071434e-8	6.590700707394179e-15
1.4125375446227555e-9	4.5369247725712523e-14	2.5408898954641746e-14	4.5369247725712523e-14	2.5408898954641746e-14	4.5369247725712523e-14	2.5408898954641746e-14	5.283919906825531e-9	0.000025306855675871113	1.9973919191301307e-8	1.336968829139204e-9	1.4637717607586297e-9	4.4327757587124636e-8	6.777563217392501e-11	3.9471134973959597e-8	6.380231517117162e-8	1.1207487891395976e-14
1.5135612484362133e-9	7.715040669444349e-14	4.3207831803952236e-14	7.715040669444349e-14	4.3207831803952236e-14	7.715040669444349e-14	4.3207831803952236e-14	8.930518284899981e-9	0.00004276674598609069	3.372945442815966e-8	2.1011632113003824e-9	1.6680459714649183e-9	7.513092356259761e-8	1.1519709568717966e-10	6.68825447912721e-8	1.0782140496757059e-7	1.9058335466269276e-14
1.6218100973589331e-9	1.3119426817704698e-13	7.3474916505879e-14	1.3119426817704698e-13	7.3474916505879e-14	1.3119426817704698e-13	7.3474916505879e-14	1.509374824813501e-8	0.00007227269107092903	5.6958080441056844e-8	3.3021613849925425e-9	1.900827326712699e-9	1.2733907561812796e-7	1.957985551607556e-10	1.1333028048744236e-7	1.822105567484758e-7	3.2408703383360435e-14
1.7378008287493762e-9	2.2309587283118968e-13	1.2494410539165516e-13	2.2309587283118968e-13	1.2494410539165516e-13	2.2309587283118968e-13	1.2494410539165516e-13	2.56091101628646e-8	0.0001226709179274111	9.66500438246091e-8	5.438626511579193e-9	2.396148867426941e-9	2.162786229457435e-7	3.329075161381549e-10	1.924673930918429e-7	3.0927237004791e-7	5.5111006801307004e-14
1.8620871366628732e-9	3.7937456541274067e-13	2.1246746800824023e-13	3.7937456541274067e-13	2.1246746800824023e-13	3.7937456541274067e-13	2.1246746800824023e-13	4.3450209487545056e-8	0.0002082135573225741	1.6400185713712055e-7	8.957363037094185e-9	3.020542326062235e-9	3.673376967458371e-7	5.660277432092558e-10	3.2686495828159964e-7	5.249388431817714e-7	9.371627845540616e-14
1.9952623149688828e-9	6.451265206109344e-13	3.613009686854763e-13	6.451265206109344e-13	3.613009686854763e-13	6.451265206109344e-13	3.613009686854763e-13	7.382596559641813e-8	0.0003538689951266643	2.787004368134776e-7	1.504796739266699e-8	4.2943501741183585e-9	6.243820174609671e-7	9.624885862272735e-10	5.555693173821407e-7	8.921590633791222e-7	1.5936455090516472e-13
2.1379620895022324e-9	1.0970377709501652e-12	6.143923641430421e-13	1.0970377709501652e-12	6.143923641430421e-13	1.0970377709501652e-12	6.143923641430421e-13	1.254372133189836e-7	0.0006014174452528977	4.7361618237702977e-7	2.527990902155463e-8	6.105341831773734e-9	1.0612929388469028e-6	1.636641118269945e-9	9.44295980943159e-7	1.5162676656677276e-6	2.709994517899126e-13
2.2908676527677795e-9	1.865512951031123e-12	1.0447743383721708e-12	1.865512951031123e-12	1.0447743383721708e-12	1.865512951031123e-12	1.0447743383721708e-12	2.1324130890938217e-7	0.0010225381366808708	8.052182189841924e-7	4.2795322948215225e-8	9.525970630764833e-9	1.8044375582779783e-6	2.783072252275763e-9	1.6054959306987064e-6	2.5779791093701547e-6	4.608346238643088e-13
2.4547089156850337e-9	3.17230514994064e-12	1.7766389718131286e-12	3.17230514994064e-12	1.7766389718131286e-12	3.17230514994064e-12	1.7766389718131286e-12	3.6250690383044177e-7	0.0017385332753808692	1.3689911880330971e-6	7.244645005171346e-8	1.4863068925303049e-8	3.0679511589529906e-6	4.7325531999186e-9	2.7296708187992333e-6	4.383115487344891e-6	7.836493732717249e-13
2.6302679918953816e-9	5.394505559362733e-12	3.0211749358546753e-12	5.394505559362733e-12	3.0211749358546753e-12	5.394505559362733e-12	3.0211749358546753e-12	6.16374536307206e-7	0.0029562261435288214	2.3278192514844296e-6	1.2299167621917484e-7	2.438744387412309e-8	5.2167436011769745e-6	8.047676077912325e-9	4.641510113478905e-6	7.453110661284197e-6	1.3325959214778905e-12
2.818382931264461e-9	9.173357812233118e-12	5.137508597890079e-12	9.173357812233118e-12	5.137508597890079e-12	9.173357812233118e-12	5.137508597890079e-12	1.0480285064739677e-6	0.005026808019978056	3.958201130108738e-6	2.0880184478886702e-7	4.0015115431578154e-8	8.870549885060175e-6	1.368502106983514e-8	7.892386138707997e-6	0.000012673373240958541	2.26607964034414e-12
3.019951720402019e-9	1.5599296854601017e-11	8.736334431245519e-12	1.5599296854601017e-11	8.736334431245519e-12	1.5599296854601017e-11	8.736334431245519e-12	1.7821000708278687e-6	0.008547957396170251	6.730784516908945e-6	3.5485270426053605e-7	6.711377929770153e-8	0.00001508404604773514	2.3271353625278124e-8	0.000013420691327078065	0.00002155074452977407	3.853468897539184e-12
3.2359365692962944e-9	2.6526607523526332e-11	1.4856138503771373e-11	2.6526607523526332e-11	1.4856138503771373e-11	2.6526607523526332e-11	1.4856138503771373e-11	3.030338051710037e-6	0.014535581099646958	0.00001144546694922994	6.030619214516543e-7	1.1256394797417742e-7	0.000025649869299919454	3.9572894830720706e-8	0.000022821356245274312	0.00003664648558496084	6.552824658028313e-12
3.4673685045253237e-9	4.5108501581803475e-11	2.5262866598617493e-11	4.5108501581803475e-11	2.5262866598617493e-11	4.5108501581803475e-11	2.5262866598617493e-11	4.4131204599963555e-6	0.024717644840926572	0.000019462547356110277	1.0249509257063028e-6	1.8886302044963967e-7	0.00003731631686304417	6.411400296150487e-8	0.0000332007353125182	0.00006231706953720792	1.1143079687586346e-11
3.715352290971728e-9	7.670701627227897e-11	4.295950987650685e-11	7.670701627227897e-11	4.295950987650685e-11	7.670701627227897e-11	4.295950987650685e-11	6.426884348248553e-6	0.042032166605090224	0.00003309526393890872	1.7419843016740533e-6	3.168797926449982e-7	0.00005428906821865959	1.0387426528515117e-7	0.0000483007588788714	0.00010596970197051515	1.8948809315654187e-11
3.9810717055349855e-9	1.3044029704825384e-10	7.305265543646793e-11	1.3044029704825384e-10	7.305265543646793e-11	1.3044029704825384e-10	7.305265543646793e-11	4.839340467454769e-6	0.07147560874546784	0.000056274737835224176	2.958529413822545e-6	5.211218691836955e-7	0.00004022131781970649	1.4005256131944989e-7	0.00003577671948209086	0.0001802012503619876	3.222245416418861e-11
