1.e-9	8.291650309896049e-62	8.291650309896049e-62	7.238241365054196e-93	7.238241365054196e-93	4.975207101086927e-61	4.975207101086927e-61	1.3849090536084147e-26	4.205318270459448e-27	1.6590311258817835e-23	3.4243289549232327e-13	2.0475932804330338e-67	2.067802408362785e-67	1.4143003303768121e-52	1.4242611673534773e-52	1.5856466417333993e-30	5.178230139871638e-43
1.0715193052376092e-9	1.304264485052987e-61	1.304264485052987e-61	6.755119884143494e-93	6.755119884143494e-93	7.82592811468005e-61	7.82592811468005e-61	2.1784417168365166e-26	6.614904227158082e-27	2.6096317333867717e-23	5.835548453851863e-13	3.220834328136922e-67	3.252622991246432e-67	2.224673765978329e-52	2.2403420170801217e-52	2.494199011490075e-30	8.145280389845696e-43
1.148153621496884e-9	2.0515889881899223e-61	2.0515889881899223e-61	6.304244684276198e-93	6.304244684276198e-93	1.2310070638618391e-60	1.2310070638618391e-60	3.426657007756964e-26	1.0405147748707864e-26	4.104912606916393e-23	9.944612858613113e-13	5.0663253627742e-67	5.116328465620063e-67	3.49937934590824e-52	3.524025276080966e-52	3.923338621092133e-30	1.2812407103799644e-42
1.2302687708123811e-9	3.2271195180872886e-61	3.2271195180872886e-61	5.883463464877338e-93	5.883463464877338e-93	1.9363561344695515e-60	1.9363561344695515e-60	5.390081432089957e-26	1.636714545736662e-26	6.456967584676716e-23	1.6947048883195797e-12	7.969255809670853e-67	8.0479099602279e-67	5.504472608002817e-52	5.5432402962482065e-52	6.171354356586946e-30	2.0153729268565885e-42
1.31825673855641e-9	5.3721755998654454e-61	5.3721755998654454e-61	5.490767582178729e-93	5.490767582178729e-93	3.223445899646432e-60	3.223445899646432e-60	8.972851420118589e-26	2.724633499710803e-26	1.0748893405745912e-22	2.8833045394990724e-12	1.3266394804978618e-66	1.339733011930091e-66	9.163278046908892e-52	9.22781449425344e-52	1.0273433973164347e-29	3.3549849026681445e-42
1.4125375446227555e-9	8.943043638152083e-61	8.943043638152083e-61	5.124282460745002e-93	5.124282460745002e-93	5.366060138928334e-60	5.366060138928334e-60	1.4937077226363915e-25	4.535688722925482e-26	1.7893648672214227e-22	4.905541445471812e-12	2.208452524613253e-66	2.2302492847525298e-66	1.525407982644668e-51	1.5361513445119396e-51	1.710215286670554e-29	5.5850326989786237e-42
1.5135612484362133e-9	1.5113111917097673e-60	1.5113111917097673e-60	4.782258644988849e-93	4.782258644988849e-93	9.068262519432145e-60	9.068262519432145e-60	2.524260519911891e-25	7.664993492624399e-26	3.023900205906621e-22	8.343060606178829e-12	3.7321287381051604e-66	3.7689637227865253e-66	2.577831719683599e-51	2.595987242214562e-51	2.8901430067408833e-29	9.43831067537486e-42
1.6218100973589331e-9	2.5540091389503346e-60	2.5540091389503346e-60	4.4630634479594414e-93	4.4630634479594414e-93	1.5324722979671719e-59	1.5324722979671719e-59	4.265821938136263e-25	1.2953297466162766e-25	5.11017770762488e-22	1.418939398476096e-11	6.307033890271266e-66	6.369282411968668e-66	4.356353480913516e-51	4.3870350312919667e-51	4.8841374910609075e-29	1.595007821909171e-41
1.7378008287493762e-9	4.335009308036735e-60	4.335009308036735e-60	4.165173157538002e-93	4.165173157538002e-93	2.6011189915814696e-59	2.6011189915814696e-59	7.2405292237318085e-25	2.1986086200405016e-25	8.673683891898737e-22	2.413007989308534e-11	1.070514987728897e-65	1.0810806476888986e-65	7.394191587199938e-51	7.446268458988363e-51	8.290017902669534e-29	2.707262730159758e-41
1.8620871366628732e-9	7.357963373806815e-60	7.357963373806815e-60	3.887165762836514e-93	3.887165762836514e-93	4.414970513555404e-59	4.414970513555404e-59	1.2289604254465972e-24	3.7317755395825627e-25	1.4722147948852757e-21	4.103492765596732e-11	1.8170226431157341e-65	1.8349561084171724e-65	1.255042077456707e-50	1.2638812675948885e-50	1.4070938206052252e-28	4.59513200464373e-41
