0.500000  0.006300 7.500000 7.000000 440.000000 38.269138  
0.500000  0.006350 7.500000 6.500000 430.000000 39.467869  
0.500000  0.005750 8.000000 8.000000 440.000000 39.094727  
0.500000  0.005800 8.000000 8.000000 440.000000 37.817493  
0.500000  0.005850 8.000000 7.500000 430.000000 37.700169  
0.500000  0.005900 8.000000 8.000000 450.000000 36.759312  
0.500000  0.005950 8.000000 7.500000 440.000000 36.318951  
0.500000  0.006000 8.000000 7.000000 430.000000 37.026596  
0.500000  0.006050 8.000000 7.500000 450.000000 37.392097  
0.500000  0.006100 8.000000 7.000000 440.000000 37.741615  
0.500000  0.006150 8.000000 7.000000 440.000000 38.210594  
0.500000  0.006200 8.000000 6.500000 430.000000 39.498817  
0.500000  0.005600 8.500000 8.500000 450.000000 38.982925  
0.500000  0.005650 8.500000 8.000000 440.000000 37.704952  
0.500000  0.005700 8.500000 7.500000 430.000000 37.637535  
0.500000  0.005750 8.500000 8.000000 450.000000 36.695187  
0.500000  0.005800 8.500000 7.500000 440.000000 36.290989  
0.500000  0.005850 8.500000 7.500000 440.000000 36.832069  
0.500000  0.005900 8.500000 7.500000 450.000000 37.408241  
0.500000  0.005950 8.500000 7.000000 440.000000 37.784500  
0.500000  0.006000 8.500000 7.000000 440.000000 38.236286  
0.500000  0.006050 8.500000 6.500000 430.000000 39.604233  
0.500000  0.005450 9.000000 8.500000 450.000000 38.942665  
0.500000  0.005500 9.000000 8.000000 440.000000 37.684879  
0.500000  0.005550 9.000000 7.500000 430.000000 37.641304  
0.500000  0.005600 9.000000 8.000000 450.000000 36.674232  
0.500000  0.005650 9.000000 7.500000 440.000000 36.287125  
0.500000  0.005700 9.000000 7.500000 440.000000 36.674599  
0.500000  0.005750 9.000000 7.000000 430.000000 37.369282  
0.500000  0.005800 9.000000 7.000000 440.000000 37.811756  
0.500000  0.005850 9.000000 7.000000 440.000000 38.300720  
0.500000  0.005900 9.000000 6.500000 430.000000 39.747288  
0.500000  0.005300 9.500000 8.500000 450.000000 39.030613  
0.500000  0.005350 9.500000 8.000000 440.000000 37.766766  
0.500000  0.005400 9.500000 8.000000 440.000000 37.615833  
0.500000  0.005450 9.500000 8.000000 450.000000 36.702877  
0.500000  0.005500 9.500000 7.500000 440.000000 36.316242  
0.500000  0.005550 9.500000 7.500000 440.000000 36.531628  
0.500000  0.005600 9.500000 7.000000 430.000000 37.295918  
0.500000  0.005650 9.500000 7.000000 440.000000 37.837341  
0.500000  0.005700 9.500000 7.000000 440.000000 38.364689  
0.500000  0.005750 9.500000 6.500000 430.000000 39.892273  
0.500000  0.005150 10.000000 8.500000 450.000000 39.28753  
0.500000  0.005200 10.000000 8.000000 440.000000 37.99554  
0.500000  0.005250 10.000000 8.000000 440.000000 37.36150  
0.500000  0.005300 10.000000 8.000000 450.000000 36.81177  
0.500000  0.005350 10.000000 7.500000 440.000000 36.40536  
0.500000  0.005400 10.000000 7.500000 440.000000 36.37480  
0.500000  0.005450 10.000000 7.000000 430.000000 37.19817  
0.500000  0.005500 10.000000 7.500000 450.000000 37.85530  
0.500000  0.005550 10.000000 7.000000 440.000000 38.38890  
0.500000  0.005600 10.000000 6.500000 430.000000 39.99806  
0.500000  0.005000 10.500000 8.500000 460.000000 39.822002 
0.500000  0.005050 10.500000 8.500000 460.000000 38.434563 
0.500000  0.005100 10.500000 8.500000 470.000000 38.764782 
0.500000  0.005150 10.500000 8.500000 470.000000 37.998077 
0.500000  0.004900 11.000000 8.500000 460.000000 38.467972 
0.500000  0.004950 11.000000 8.500000 470.000000 39.189972 
0.500000  0.005000 11.000000 8.500000 470.000000 37.872681 
0.500000  0.005050 11.000000 8.500000 470.000000 39.365654 
0.500000  0.005100 11.000000 8.500000 480.000000 39.938797 
0.500000  0.004750 11.500000 8.500000 460.000000 38.883602 
0.500000  0.004800 11.500000 8.500000 460.000000 38.572674 
0.500000  0.004850 11.500000 8.500000 470.000000 37.959579 
0.500000  0.004900 11.500000 8.500000 470.000000 38.642181 
0.500000  0.004950 11.500000 8.500000 480.000000 39.841808 
0.500000  0.004600 12.000000 8.500000 460.000000 39.953171 
0.500000  0.004650 12.000000 8.500000 460.000000 38.269730 
0.500000  0.004700 12.000000 8.500000 470.000000 38.479515 
0.500000  0.004750 12.000000 8.500000 470.000000 38.024200 
0.500000  0.004800 12.000000 8.500000 480.000000 39.987194 
0.500000  0.004500 12.500000 8.500000 460.000000 38.629620 
0.500000  0.004550 12.500000 8.500000 460.000000 38.753563 
0.500000  0.004600 12.500000 8.500000 470.000000 37.783440 
0.500000  0.004650 12.500000 8.500000 470.000000 39.332859 
0.500000  0.004700 12.500000 8.500000 480.000000 39.955471 
0.500000  0.004400 13.000000 8.500000 460.000000 38.220421 
0.500000  0.004450 13.000000 8.500000 470.000000 38.345726 
0.500000  0.004500 13.000000 8.500000 470.000000 38.123268 
0.500000  0.004550 13.000000 8.500000 480.000000 39.821678 
0.500000  0.004250 13.500000 8.500000 460.000000 39.009880 
0.500000  0.004300 13.500000 8.500000 460.000000 38.481419 
0.500000  0.004350 13.500000 8.500000 470.000000 37.783447 
0.500000  0.004400 13.500000 8.500000 470.000000 39.207184 
0.500000  0.004450 13.500000 8.500000 480.000000 39.955807 
0.500000  0.004150 14.000000 8.500000 460.000000 38.433479 
0.500000  0.004200 14.000000 8.500000 470.000000 39.071560 
0.500000  0.004250 14.000000 8.500000 470.000000 37.824574 
0.500000  0.004300 14.000000 8.500000 480.000000 39.941898 
0.500000  0.004050 14.500000 8.500000 460.000000 38.227634 
0.500000  0.004100 14.500000 8.500000 470.000000 38.369072 
0.500000  0.004150 14.500000 8.500000 470.000000 38.205223 
0.500000  0.004200 14.500000 8.500000 480.000000 39.742016 
0.500000  0.003950 15.000000 8.500000 460.000000 38.205616 
0.500000  0.004000 15.000000 8.500000 470.000000 38.026749 
0.500000  0.004050 15.000000 8.500000 470.000000 38.686668 
0.500000  0.004100 15.000000 8.500000 480.000000 39.840870 
0.550000 0.005450 1.000000 9.000000 460.000000 38.619495
0.550000 0.005500 1.000000 9.000000 460.000000 36.906094
0.550000 0.005550 1.000000 8.500000 450.000000 36.347401
0.550000 0.005600 1.000000 8.500000 450.000000 35.845016
0.550000 0.005650 1.000000 8.500000 460.000000 35.708538
0.550000 0.005700 1.000000 8.500000 460.000000 35.318287
0.550000 0.005750 1.000000 8.000000 450.000000 35.648758
0.550000 0.005800 1.000000 8.000000 450.000000 36.464706
0.550000 0.005850 1.000000 8.000000 460.000000 37.514778
0.550000 0.005900 1.000000 8.000000 460.000000 38.334499
0.550000 0.005950 1.000000 7.500000 450.000000 39.482803
0.550000 0.005350 1.500000 9.500000 460.000000 39.806503
0.550000 0.005400 1.500000 9.000000 450.000000 38.282040
0.550000 0.005450 1.500000 9.500000 470.000000 37.465500
0.550000 0.005500 1.500000 9.000000 460.000000 35.919781
0.550000 0.005550 1.500000 9.000000 460.000000 35.423054
0.550000 0.005600 1.500000 8.500000 450.000000 34.852165
0.550000 0.005650 1.500000 8.500000 450.000000 35.579185
0.550000 0.005700 1.500000 8.500000 460.000000 35.181858
0.550000 0.005750 1.500000 8.500000 460.000000 35.995941
0.550000 0.005800 1.500000 8.000000 450.000000 36.303936
0.550000 0.005850 1.500000 7.500000 440.000000 38.131104
0.550000 0.005900 1.500000 8.000000 460.000000 39.041237
0.550000 0.005300 2.000000 9.500000 470.000000 39.893265
0.550000 0.005350 2.000000 9.500000 470.000000 38.247326
0.550000 0.005400 2.000000 9.000000 450.000000 36.849823
0.550000 0.005450 2.000000 9.500000 470.000000 36.418163
0.550000 0.005500 2.000000 9.000000 460.000000 34.993092
0.550000 0.005550 2.000000 9.000000 460.000000 34.813347
0.550000 0.005600 2.000000 8.500000 450.000000 34.342823
0.550000 0.005650 2.000000 8.500000 450.000000 35.412319
0.550000 0.005700 2.000000 8.500000 460.000000 35.151257
0.550000 0.005750 2.000000 8.000000 450.000000 36.230145
0.550000 0.005800 2.000000 8.000000 450.000000 36.698677
0.550000 0.005850 2.000000 7.500000 440.000000 38.568974
0.550000 0.005900 2.000000 8.000000 460.000000 39.886047
0.550000 0.005300 2.500000 9.500000 460.000000 38.146290
0.550000 0.005350 2.500000 9.000000 450.000000 37.277489
0.550000 0.005400 2.500000 9.000000 450.000000 35.748219
0.550000 0.005450 2.500000 9.000000 460.000000 35.494808
0.550000 0.005500 2.500000 9.000000 460.000000 34.219151
0.550000 0.005550 2.500000 8.500000 450.000000 34.225697
0.550000 0.005600 2.500000 8.500000 450.000000 34.235554
0.550000 0.005650 2.500000 8.000000 440.000000 35.097282
0.550000 0.005700 2.500000 8.500000 460.000000 35.324100
0.550000 0.005750 2.500000 8.000000 450.000000 36.138412
0.550000 0.005800 2.500000 8.000000 450.000000 37.561241
0.550000 0.005850 2.500000 7.500000 440.000000 39.151180
0.550000 0.005900 2.500000 8.000000 460.000000 40.981041
0.550000 0.005250 3.000000 9.500000 470.000000 38.512913
0.550000 0.005300 3.000000 9.500000 470.000000 36.948006
0.550000 0.005350 3.000000 9.000000 450.000000 35.625309
0.550000 0.005400 3.000000 9.000000 450.000000 35.382305
0.550000 0.005450 3.000000 9.000000 460.000000 34.106312
0.550000 0.005500 3.000000 9.000000 460.000000 34.118393
0.550000 0.005550 3.000000 8.500000 450.000000 33.677940
0.550000 0.005600 3.000000 8.000000 440.000000 34.805935
0.550000 0.005650 3.000000 8.500000 460.000000 34.839684
0.550000 0.005700 3.000000 8.000000 450.000000 35.891426
0.550000 0.005750 3.000000 8.000000 450.000000 36.675339
0.550000 0.005800 3.000000 7.500000 440.000000 38.498577
0.550000 0.005200 3.500000 9.500000 460.000000 38.795197
0.550000 0.005250 3.500000 9.500000 460.000000 36.745552
0.550000 0.005300 3.500000 9.000000 450.000000 35.569778
0.550000 0.005350 3.500000 9.000000 450.000000 34.887802
0.550000 0.005400 3.500000 9.000000 460.000000 34.046177
0.550000 0.005450 3.500000 9.000000 460.000000 33.662941
0.550000 0.005500 3.500000 8.500000 450.000000 33.345707
0.550000 0.005550 3.500000 8.500000 450.000000 34.321381
0.550000 0.005600 3.500000 8.500000 460.000000 34.562195
0.550000 0.005650 3.500000 8.000000 450.000000 35.712017
0.550000 0.005700 3.500000 8.000000 450.000000 36.190620
0.550000 0.005750 3.500000 7.500000 440.000000 38.110470
0.550000 0.005800 3.500000 8.000000 460.000000 39.839928
0.550000 0.005150 4.000000 9.500000 470.000000 38.621658
0.550000 0.005200 4.000000 9.000000 450.000000 38.203545
0.550000 0.005250 4.000000 9.000000 450.000000 35.272038
0.550000 0.005300 4.000000 9.000000 450.000000 34.516720
0.550000 0.005350 4.000000 9.000000 460.000000 33.793282
0.550000 0.005400 4.000000 9.000000 460.000000 33.383636
0.550000 0.005450 4.000000 8.500000 450.000000 33.061798
0.550000 0.005500 4.000000 8.500000 450.000000 34.066563
0.550000 0.005550 4.000000 8.500000 460.000000 34.375359
0.550000 0.005600 4.000000 8.000000 450.000000 35.497375
0.550000 0.005650 4.000000 8.000000 450.000000 36.063213
0.550000 0.005700 4.000000 7.500000 440.000000 37.956421
0.550000 0.005750 4.000000 8.000000 460.000000 39.849716
0.550000 0.005050 4.500000 9.500000 450.000000 39.934902
0.550000 0.005100 4.500000 9.500000 460.000000 37.835224
0.550000 0.005150 4.500000 9.500000 460.000000 35.938240
0.550000 0.005200 4.500000 9.000000 450.000000 34.641838
0.550000 0.005250 4.500000 9.000000 450.000000 34.239594
0.550000 0.005300 4.500000 9.000000 460.000000 33.302422
0.550000 0.005350 4.500000 9.000000 460.000000 33.295696
0.550000 0.005400 4.500000 8.500000 450.000000 32.849277
0.550000 0.005450 4.500000 8.000000 440.000000 33.929951
0.550000 0.005500 4.500000 8.500000 460.000000 34.343887
0.550000 0.005550 4.500000 8.000000 450.000000 35.319263
0.550000 0.005600 4.500000 8.000000 450.000000 36.429703
0.550000 0.005650 4.500000 7.500000 440.000000 38.180546
0.550000 0.005000 5.000000 9.500000 470.000000 39.138779
0.550000 0.005050 5.000000 9.500000 470.000000 36.578522
0.550000 0.005100 5.000000 9.500000 470.000000 35.422211
0.550000 0.005150 5.000000 9.000000 450.000000 33.881027
0.550000 0.005200 5.000000 8.500000 440.000000 33.964474
0.550000 0.005250 5.000000 9.000000 460.000000 32.811047
0.550000 0.005300 5.000000 8.500000 450.000000 32.776653
0.550000 0.005350 5.000000 8.500000 450.000000 33.008064
0.550000 0.005400 5.000000 8.000000 440.000000 33.829536
0.550000 0.005450 5.000000 8.500000 460.000000 34.802505
0.550000 0.005500 5.000000 8.000000 450.000000 35.531178
0.550000 0.005550 5.000000 7.500000 440.000000 37.669052
0.550000 0.005600 5.000000 7.500000 440.000000 39.200089
0.550000 0.004900 5.500000 9.500000 450.000000 39.232109
0.550000 0.004950 5.500000 9.500000 460.000000 37.584507
0.550000 0.005000 5.500000 9.500000 460.000000 35.315277
0.550000 0.005050 5.500000 9.000000 450.000000 34.084839
0.550000 0.005100 5.500000 9.000000 450.000000 33.507362
0.550000 0.005150 5.500000 9.000000 460.000000 32.892704
0.550000 0.005200 5.500000 9.000000 460.000000 32.872402
0.550000 0.005250 5.500000 8.500000 450.000000 32.489784
0.550000 0.005300 5.500000 8.000000 440.000000 33.600307
0.550000 0.005350 5.500000 8.500000 460.000000 34.327248
0.550000 0.005400 5.500000 8.000000 450.000000 35.314770
0.550000 0.005450 5.500000 8.000000 450.000000 36.809387
0.550000 0.005500 5.500000 7.500000 440.000000 38.593723
0.550000 0.004800 6.000000 9.500000 460.000000 39.494648
0.550000 0.004850 6.000000 9.500000 470.000000 38.095737
0.550000 0.004900 6.000000 9.500000 470.000000 35.403313
0.550000 0.004950 6.000000 9.000000 450.000000 34.356121
0.550000 0.005000 6.000000 9.000000 450.000000 33.122055
0.550000 0.005050 6.000000 8.500000 440.000000 33.033459
0.550000 0.005100 6.000000 9.000000 460.000000 32.506824
0.550000 0.005150 6.000000 8.500000 450.000000 32.302277
0.550000 0.005200 6.000000 8.500000 450.000000 33.544422
0.550000 0.005250 6.000000 8.500000 460.000000 34.213604
0.550000 0.005300 6.000000 8.000000 450.000000 35.348167
0.550000 0.005350 6.000000 8.000000 450.000000 36.566723
0.550000 0.005400 6.000000 7.500000 440.000000 38.516380
0.550000 0.004700 6.500000 9.500000 450.000000 39.625046
0.550000 0.004750 6.500000 9.500000 450.000000 37.725075
0.550000 0.004800 6.500000 9.500000 460.000000 35.403454
0.550000 0.004850 6.500000 9.500000 460.000000 34.419586
0.550000 0.004900 6.500000 9.000000 450.000000 32.863590
0.550000 0.004950 6.500000 8.500000 440.000000 32.870167
0.550000 0.005000 6.500000 9.000000 460.000000 32.324657
0.550000 0.005050 6.500000 8.500000 450.000000 32.204365
0.550000 0.005100 6.500000 8.500000 450.000000 33.381645
0.550000 0.005150 6.500000 8.000000 440.000000 34.168392
0.550000 0.005200 6.500000 8.000000 450.000000 35.440617
0.550000 0.005250 6.500000 8.000000 450.000000 36.749283
0.550000 0.005300 6.500000 7.500000 440.000000 38.781597
0.550000 0.004600 7.000000 9.500000 460.000000 39.501034
0.550000 0.004650 7.000000 9.500000 460.000000 37.373035
0.550000 0.004700 7.000000 9.500000 470.000000 35.209805
0.550000 0.004750 7.000000 9.500000 470.000000 34.141769
0.550000 0.004800 7.000000 9.000000 450.000000 32.621693
0.550000 0.004850 7.000000 8.500000 440.000000 32.646236
0.550000 0.004900 7.000000 9.000000 460.000000 32.236771
0.550000 0.004950 7.000000 8.500000 450.000000 32.134991
0.550000 0.005000 7.000000 8.000000 440.000000 33.479141
0.550000 0.005050 7.000000 8.500000 460.000000 34.389278
0.550000 0.005100 7.000000 8.000000 450.000000 35.584747
0.550000 0.005150 7.000000 8.000000 450.000000 37.321369
0.550000 0.005200 7.000000 7.500000 440.000000 39.384434
0.550000 0.004500 7.500000 9.500000 450.000000 39.124271
0.550000 0.004550 7.500000 9.500000 450.000000 37.006611
0.550000 0.004600 7.500000 9.500000 460.000000 34.837383
0.550000 0.004650 7.500000 9.000000 450.000000 33.790783
0.550000 0.004700 7.500000 9.000000 450.000000 32.403748
0.550000 0.004750 7.500000 8.500000 440.000000 32.397484
0.550000 0.004800 7.500000 9.000000 460.000000 32.268356
0.550000 0.004850 7.500000 8.500000 450.000000 32.148056
0.550000 0.004900 7.500000 8.000000 440.000000 33.451511
0.550000 0.004950 7.500000 8.500000 460.000000 34.720604
0.550000 0.005000 7.500000 8.000000 450.000000 35.889908
0.550000 0.005050 7.500000 8.000000 450.000000 38.355423
0.550000 0.004400 8.000000 9.500000 460.000000 38.566814
0.550000 0.004450 8.000000 9.500000 460.000000 36.657394
0.550000 0.004500 8.000000 9.500000 470.000000 34.366173
0.550000 0.004550 8.000000 9.000000 450.000000 33.225006
0.550000 0.004600 8.000000 9.000000 450.000000 32.277000
0.550000 0.004650 8.000000 9.000000 460.000000 32.211697
0.550000 0.004700 8.000000 8.500000 450.000000 32.451969
0.550000 0.004750 8.000000 8.500000 450.000000 32.352356
0.550000 0.004800 8.000000 8.000000 440.000000 33.606483
0.550000 0.004850 8.000000 8.500000 460.000000 35.366608
0.550000 0.004900 8.000000 8.000000 450.000000 36.511993
0.550000 0.004950 8.000000 7.500000 440.000000 38.962074
0.550000 0.004300 8.500000 9.500000 450.000000 37.926727
0.550000 0.004350 8.500000 9.500000 450.000000 36.381630
0.550000 0.004400 8.500000 9.500000 460.000000 33.896763
0.550000 0.004450 8.500000 9.000000 450.000000 32.655098
